"날짜","종가","시가","고가","저가","거래량","변동 %"
"1986- 08- 24","664.00","636.00","664.00","636.00","","5.73%"
"1986- 08- 17","628.00","574.00","628.00","574.00","","9.69%"
"1986- 08- 10","572.50","558.50","572.50","558.50","","2.88%"
"1986- 08- 03","556.50","554.00","556.50","554.00","","0.09%"
"1986- 07- 27","556.00","567.00","567.00","553.50","","-1.85%"
"1986- 07- 20","566.50","572.00","572.00","566.50","","-1.31%"
"1986- 07- 13","574.00","571.50","574.50","570.50","","0.26%"
"1986- 07- 06","572.50","581.00","581.00","572.50","","-1.63%"
"1986- 06- 29","582.00","585.50","585.50","582.00","","-0.77%"
"1986- 06- 22","586.50","637.00","637.00","586.50","","-8.22%"
"1986- 06- 15","639.00","650.50","650.50","639.00","","-2.29%"
"1986- 06- 08","654.00","665.00","665.00","654.00","","-1.51%"
"1986- 06- 01","664.00","665.00","665.00","661.00","","-0.15%"
"1986- 05- 25","665.00","662.50","665.00","662.50","","0.15%"
"1986- 05- 18","664.00","664.00","665.00","644.50","","-0.60%"
"1986- 05- 11","668.00","659.00","669.00","658.50","","1.75%"
"1986- 05- 04","656.50","654.50","656.50","653.50","","0.31%"
"1986- 04- 27","654.50","664.00","664.00","654.50","","-1.87%"
"1986- 04- 20","667.00","685.50","685.50","667.00","","-2.63%"
"1986- 04- 13","685.00","689.00","689.00","681.00","","-2.35%"
"1986- 04- 06","701.50","723.00","723.00","701.50","","-3.57%"
"1986- 03- 30","727.50","732.50","732.50","727.50","","-0.82%"
"1986- 03- 23","733.50","744.50","744.50","733.50","","-1.48%"
"1986- 03- 16","744.50","744.00","748.00","744.00","","0.13%"
"1986- 03- 09","743.50","741.00","745.50","741.00","","0.61%"
"1986- 03- 02","739.00","734.00","739.00","733.00","","0.27%"
"1986- 02- 23","737.00","742.00","742.00","737.00","","-1.60%"
"1986- 02- 16","749.00","770.50","770.50","749.00","","-3.97%"
"1986- 02- 09","780.00","796.00","796.00","780.00","","-2.01%"
"1986- 02- 02","796.00","827.50","827.50","796.00","","-4.21%"
"1986- 01- 26","831.00","883.00","883.00","831.00","","-6.31%"
"1986- 01- 19","887.00","907.50","907.50","887.00","","-2.15%"
"1986- 01- 12","906.50","917.50","917.50","906.50","","-1.41%"
"1986- 01- 05","919.50","904.00","919.50","902.50","","2.45%"
