"날짜","종가","시가","고가","저가","거래량","변동 %"
"1995- 07- 28","2,016.00","2,016.00","2,016.00","2,016.00","","0.25%"
"1995- 07- 27","2,011.00","2,011.00","2,011.00","2,011.00","","0.20%"
"1995- 07- 26","2,007.00","2,007.00","2,007.00","2,007.00","","0.50%"
"1995- 07- 25","1,997.00","1,997.00","1,997.00","1,997.00","","0.45%"
"1995- 07- 24","1,988.00","1,988.00","1,988.00","1,988.00","","0.25%"
"1995- 07- 21","1,983.00","1,983.00","1,983.00","1,983.00","","0.61%"
"1995- 07- 20","1,971.00","1,971.00","1,971.00","1,971.00","","0.31%"
"1995- 07- 19","1,965.00","1,965.00","1,965.00","1,965.00","","0.26%"
"1995- 07- 18","1,960.00","1,960.00","1,960.00","1,960.00","","0.00%"
"1995- 07- 17","1,960.00","1,960.00","1,960.00","1,960.00","","0.10%"
"1995- 07- 14","1,958.00","1,958.00","1,958.00","1,958.00","","0.20%"
"1995- 07- 13","1,954.00","1,954.00","1,954.00","1,954.00","","0.46%"
"1995- 07- 12","1,945.00","1,945.00","1,945.00","1,945.00","","0.15%"
"1995- 07- 11","1,942.00","1,942.00","1,942.00","1,942.00","","0.15%"
"1995- 07- 10","1,939.00","1,939.00","1,939.00","1,939.00","","0.10%"
"1995- 07- 07","1,937.00","1,937.00","1,937.00","1,937.00","","-0.10%"
"1995- 07- 06","1,939.00","1,939.00","1,939.00","1,939.00","","-0.51%"
"1995- 07- 05","1,949.00","1,949.00","1,949.00","1,949.00","","-0.31%"
"1995- 07- 04","1,955.00","1,955.00","1,955.00","1,955.00","","-0.51%"
"1995- 07- 03","1,965.00","1,965.00","1,965.00","1,965.00","","-0.71%"
"1995- 06- 30","1,979.00","1,979.00","1,979.00","1,979.00","","-0.50%"
"1995- 06- 29","1,989.00","1,989.00","1,989.00","1,989.00","","-0.50%"
"1995- 06- 28","1,999.00","1,999.00","1,999.00","1,999.00","","-0.15%"
"1995- 06- 27","2,002.00","2,002.00","2,002.00","2,002.00","","-0.25%"
"1995- 06- 26","2,007.00","2,007.00","2,007.00","2,007.00","","0.30%"
"1995- 06- 23","2,001.00","2,001.00","2,001.00","2,001.00","","0.10%"
"1995- 06- 22","1,999.00","1,999.00","1,999.00","1,999.00","","0.20%"
"1995- 06- 21","1,995.00","1,995.00","1,995.00","1,995.00","","-0.05%"
"1995- 06- 20","1,996.00","1,996.00","1,996.00","1,996.00","","-0.10%"
"1995- 06- 19","1,998.00","1,998.00","1,998.00","1,998.00","","0.05%"
"1995- 06- 16","1,997.00","1,997.00","1,997.00","1,997.00","","0.35%"
"1995- 06- 15","1,990.00","1,990.00","1,990.00","1,990.00","","0.35%"
"1995- 06- 14","1,983.00","1,983.00","1,983.00","1,983.00","","-0.20%"
"1995- 06- 13","1,987.00","1,987.00","1,987.00","1,987.00","","-0.20%"
"1995- 06- 12","1,991.00","1,991.00","1,991.00","1,991.00","","-0.20%"
"1995- 06- 09","1,995.00","1,995.00","1,995.00","1,995.00","","-0.35%"
"1995- 06- 08","2,002.00","2,002.00","2,002.00","2,002.00","","-0.69%"
"1995- 06- 07","2,016.00","2,016.00","2,016.00","2,016.00","","-0.49%"
"1995- 06- 06","2,026.00","2,026.00","2,026.00","2,026.00","","-0.54%"
"1995- 06- 05","2,037.00","2,037.00","2,037.00","2,037.00","","-0.88%"
"1995- 06- 02","2,055.00","2,055.00","2,055.00","2,055.00","","-1.25%"
"1995- 06- 01","2,081.00","2,081.00","2,081.00","2,081.00","","-0.72%"
"1995- 05- 31","2,096.00","2,096.00","2,096.00","2,096.00","","-0.90%"
"1995- 05- 30","2,115.00","2,115.00","2,115.00","2,115.00","","-0.66%"
"1995- 05- 26","2,129.00","2,129.00","2,129.00","2,129.00","","-0.65%"
"1995- 05- 25","2,143.00","2,143.00","2,143.00","2,143.00","","-0.70%"
"1995- 05- 24","2,158.00","2,158.00","2,158.00","2,158.00","","-0.83%"
"1995- 05- 23","2,176.00","2,176.00","2,176.00","2,176.00","","-0.68%"
"1995- 05- 22","2,191.00","2,191.00","2,191.00","2,191.00","","-0.77%"
"1995- 05- 19","2,208.00","2,208.00","2,208.00","2,208.00","","-0.54%"
"1995- 05- 18","2,220.00","2,220.00","2,220.00","2,220.00","","-0.85%"
"1995- 05- 17","2,239.00","2,239.00","2,239.00","2,239.00","","-0.97%"
"1995- 05- 16","2,261.00","2,261.00","2,261.00","2,261.00","","-0.88%"
"1995- 05- 15","2,281.00","2,281.00","2,281.00","2,281.00","","-0.78%"
"1995- 05- 12","2,299.00","2,299.00","2,299.00","2,299.00","","-0.52%"
"1995- 05- 11","2,311.00","2,311.00","2,311.00","2,311.00","","-0.73%"
"1995- 05- 10","2,328.00","2,328.00","2,328.00","2,328.00","","-0.30%"
"1995- 05- 09","2,335.00","2,335.00","2,335.00","2,335.00","","-0.34%"
"1995- 05- 05","2,343.00","2,343.00","2,343.00","2,343.00","","-0.13%"
"1995- 05- 04","2,346.00","2,346.00","2,346.00","2,346.00","","0.09%"
"1995- 05- 03","2,344.00","2,344.00","2,344.00","2,344.00","","-0.30%"
"1995- 05- 02","2,351.00","2,351.00","2,351.00","2,351.00","","-0.04%"
"1995- 05- 01","2,352.00","2,352.00","2,352.00","2,352.00","","0.21%"
"1995- 04- 28","2,347.00","2,347.00","2,347.00","2,347.00","","0.60%"
"1995- 04- 27","2,333.00","2,333.00","2,333.00","2,333.00","","0.56%"
"1995- 04- 26","2,320.00","2,320.00","2,320.00","2,320.00","","0.30%"
"1995- 04- 25","2,313.00","2,313.00","2,313.00","2,313.00","","0.13%"
"1995- 04- 24","2,310.00","2,310.00","2,310.00","2,310.00","","0.48%"
"1995- 04- 21","2,299.00","2,299.00","2,299.00","2,299.00","","0.48%"
"1995- 04- 20","2,288.00","2,288.00","2,288.00","2,288.00","","0.75%"
"1995- 04- 19","2,271.00","2,271.00","2,271.00","2,271.00","","0.66%"
"1995- 04- 18","2,256.00","2,256.00","2,256.00","2,256.00","","0.40%"
"1995- 04- 13","2,247.00","2,247.00","2,247.00","2,247.00","","0.58%"
"1995- 04- 12","2,234.00","2,234.00","2,234.00","2,234.00","","0.63%"
"1995- 04- 11","2,220.00","2,220.00","2,220.00","2,220.00","","0.50%"
"1995- 04- 10","2,209.00","2,209.00","2,209.00","2,209.00","","0.18%"
"1995- 04- 07","2,205.00","2,205.00","2,205.00","2,205.00","","0.27%"
"1995- 04- 06","2,199.00","2,199.00","2,199.00","2,199.00","","0.14%"
"1995- 04- 05","2,196.00","2,196.00","2,196.00","2,196.00","","0.00%"
"1995- 04- 04","2,196.00","2,196.00","2,196.00","2,196.00","","-0.05%"
"1995- 04- 03","2,197.00","2,197.00","2,197.00","2,197.00","","-0.54%"
"1995- 03- 31","2,209.00","2,209.00","2,209.00","2,209.00","","-0.36%"
"1995- 03- 30","2,217.00","2,217.00","2,217.00","2,217.00","","-0.76%"
"1995- 03- 29","2,234.00","2,234.00","2,234.00","2,234.00","","-1.11%"
"1995- 03- 28","2,259.00","2,259.00","2,259.00","2,259.00","","-0.96%"
"1995- 03- 27","2,281.00","2,281.00","2,281.00","2,281.00","","-0.35%"
"1995- 03- 24","2,289.00","2,289.00","2,289.00","2,289.00","","-0.22%"
"1995- 03- 23","2,294.00","2,294.00","2,294.00","2,294.00","","-0.04%"
"1995- 03- 22","2,295.00","2,295.00","2,295.00","2,295.00","","0.35%"
"1995- 03- 21","2,287.00","2,287.00","2,287.00","2,287.00","","0.31%"
"1995- 03- 20","2,280.00","2,280.00","2,280.00","2,280.00","","0.62%"
"1995- 03- 17","2,266.00","2,266.00","2,266.00","2,266.00","","0.67%"
"1995- 03- 16","2,251.00","2,251.00","2,251.00","2,251.00","","0.54%"
"1995- 03- 15","2,239.00","2,239.00","2,239.00","2,239.00","","1.04%"
"1995- 03- 14","2,216.00","2,216.00","2,216.00","2,216.00","","0.91%"
"1995- 03- 13","2,196.00","2,196.00","2,196.00","2,196.00","","0.92%"
"1995- 03- 10","2,176.00","2,176.00","2,176.00","2,176.00","","3.08%"
"1995- 03- 09","2,111.00","2,111.00","2,111.00","2,111.00","","1.00%"
"1995- 03- 08","2,090.00","2,090.00","2,090.00","2,090.00","","0.34%"
"1995- 03- 07","2,083.00","2,083.00","2,083.00","2,083.00","","0.53%"
"1995- 03- 06","2,072.00","2,072.00","2,072.00","2,072.00","","0.29%"
"1995- 03- 03","2,066.00","2,066.00","2,066.00","2,066.00","","0.68%"
"1995- 03- 02","2,052.00","2,052.00","2,052.00","2,052.00","","0.39%"
"1995- 03- 01","2,044.00","2,044.00","2,044.00","2,044.00","","0.29%"
"1995- 02- 28","2,038.00","2,038.00","2,038.00","2,038.00","","0.30%"
"1995- 02- 27","2,032.00","2,032.00","2,032.00","2,032.00","","0.25%"
"1995- 02- 24","2,027.00","2,027.00","2,027.00","2,027.00","","0.20%"
"1995- 02- 23","2,023.00","2,023.00","2,023.00","2,023.00","","0.20%"
"1995- 02- 22","2,019.00","2,019.00","2,019.00","2,019.00","","0.50%"
"1995- 02- 21","2,009.00","2,009.00","2,009.00","2,009.00","","0.35%"
"1995- 02- 20","2,002.00","2,002.00","2,002.00","2,002.00","","0.50%"
"1995- 02- 17","1,992.00","1,992.00","1,992.00","1,992.00","","0.45%"
"1995- 02- 16","1,983.00","1,983.00","1,983.00","1,983.00","","0.10%"
"1995- 02- 15","1,981.00","1,981.00","1,981.00","1,981.00","","-0.15%"
"1995- 02- 14","1,984.00","1,984.00","1,984.00","1,984.00","","0.00%"
"1995- 02- 13","1,984.00","1,984.00","1,984.00","1,984.00","","0.20%"
"1995- 02- 10","1,980.00","1,980.00","1,980.00","1,980.00","","0.30%"
"1995- 02- 09","1,974.00","1,974.00","1,974.00","1,974.00","","0.46%"
"1995- 02- 08","1,965.00","1,965.00","1,965.00","1,965.00","","0.41%"
"1995- 02- 07","1,957.00","1,957.00","1,957.00","1,957.00","","-0.05%"
"1995- 02- 06","1,958.00","1,958.00","1,958.00","1,958.00","","-0.05%"
"1995- 02- 03","1,959.00","1,959.00","1,959.00","1,959.00","","-0.10%"
"1995- 02- 02","1,961.00","1,961.00","1,961.00","1,961.00","","-0.25%"
"1995- 02- 01","1,966.00","1,966.00","1,966.00","1,966.00","","-0.35%"
"1995- 01- 31","1,973.00","1,973.00","1,973.00","1,973.00","","-0.20%"
"1995- 01- 30","1,977.00","1,977.00","1,977.00","1,977.00","","-0.30%"
"1995- 01- 27","1,983.00","1,983.00","1,983.00","1,983.00","","-0.65%"
"1995- 01- 26","1,996.00","1,996.00","1,996.00","1,996.00","","-1.09%"
"1995- 01- 25","2,018.00","2,018.00","2,018.00","2,018.00","","-0.69%"
"1995- 01- 24","2,032.00","2,032.00","2,032.00","2,032.00","","-0.59%"
"1995- 01- 23","2,044.00","2,044.00","2,044.00","2,044.00","","-0.73%"
"1995- 01- 20","2,059.00","2,059.00","2,059.00","2,059.00","","-0.53%"
"1995- 01- 19","2,070.00","2,070.00","2,070.00","2,070.00","","-0.05%"
"1995- 01- 18","2,071.00","2,071.00","2,071.00","2,071.00","","0.00%"
"1995- 01- 17","2,071.00","2,071.00","2,071.00","2,071.00","","0.19%"
"1995- 01- 16","2,067.00","2,067.00","2,067.00","2,067.00","","0.34%"
"1995- 01- 13","2,060.00","2,060.00","2,060.00","2,060.00","","1.08%"
"1995- 01- 12","2,038.00","2,038.00","2,038.00","2,038.00","","0.94%"
"1995- 01- 11","2,019.00","2,019.00","2,019.00","2,019.00","","0.20%"
"1995- 01- 10","2,015.00","2,015.00","2,015.00","2,015.00","","1.05%"
"1995- 01- 09","1,994.00","1,994.00","1,994.00","1,994.00","","0.55%"
"1995- 01- 06","1,983.00","1,983.00","1,983.00","1,983.00","","0.81%"
"1995- 01- 05","1,967.00","1,967.00","1,967.00","1,967.00","","0.31%"
"1995- 01- 04","1,961.00","1,961.00","1,961.00","1,961.00","","-0.15%"
"1995- 01- 03","1,964.00","1,964.00","1,964.00","1,964.00","","-0.05%"
"1994- 12- 30","1,965.00","1,965.00","1,965.00","1,965.00","","-0.25%"
"1994- 12- 29","1,970.00","1,970.00","1,970.00","1,970.00","","-0.10%"
"1994- 12- 28","1,972.00","1,972.00","1,972.00","1,972.00","","-0.20%"
"1994- 12- 23","1,976.00","1,976.00","1,976.00","1,976.00","","-0.30%"
"1994- 12- 22","1,982.00","1,982.00","1,982.00","1,982.00","","-0.25%"
"1994- 12- 21","1,987.00","1,987.00","1,987.00","1,987.00","","-0.55%"
"1994- 12- 20","1,998.00","1,998.00","1,998.00","1,998.00","","-0.30%"
"1994- 12- 19","2,004.00","2,004.00","2,004.00","2,004.00","","-0.50%"
"1994- 12- 16","2,014.00","2,014.00","2,014.00","2,014.00","","-0.49%"
"1994- 12- 15","2,024.00","2,024.00","2,024.00","2,024.00","","-0.74%"
"1994- 12- 14","2,039.00","2,039.00","2,039.00","2,039.00","","-0.20%"
"1994- 12- 13","2,043.00","2,043.00","2,043.00","2,043.00","","0.25%"
"1994- 12- 12","2,038.00","2,038.00","2,038.00","2,038.00","","0.54%"
"1994- 12- 09","2,027.00","2,027.00","2,027.00","2,027.00","","0.80%"
"1994- 12- 08","2,011.00","2,011.00","2,011.00","2,011.00","","1.11%"
"1994- 12- 07","1,989.00","1,989.00","1,989.00","1,989.00","","0.61%"
"1994- 12- 06","1,977.00","1,977.00","1,977.00","1,977.00","","0.76%"
"1994- 12- 05","1,962.00","1,962.00","1,962.00","1,962.00","","0.62%"
"1994- 12- 02","1,950.00","1,950.00","1,950.00","1,950.00","","0.52%"
"1994- 12- 01","1,940.00","1,940.00","1,940.00","1,940.00","","0.41%"
"1994- 11- 30","1,932.00","1,932.00","1,932.00","1,932.00","","0.68%"
"1994- 11- 29","1,919.00","1,919.00","1,919.00","1,919.00","","0.42%"
"1994- 11- 28","1,911.00","1,911.00","1,911.00","1,911.00","","0.26%"
"1994- 11- 25","1,906.00","1,906.00","1,906.00","1,906.00","","0.58%"
"1994- 11- 24","1,895.00","1,895.00","1,895.00","1,895.00","","0.58%"
"1994- 11- 23","1,884.00","1,884.00","1,884.00","1,884.00","","0.43%"
"1994- 11- 22","1,876.00","1,876.00","1,876.00","1,876.00","","0.75%"
"1994- 11- 21","1,862.00","1,862.00","1,862.00","1,862.00","","0.38%"
"1994- 11- 18","1,855.00","1,855.00","1,855.00","1,855.00","","0.49%"
"1994- 11- 17","1,846.00","1,846.00","1,846.00","1,846.00","","0.65%"
"1994- 11- 16","1,834.00","1,834.00","1,834.00","1,834.00","","0.22%"
"1994- 11- 15","1,830.00","1,830.00","1,830.00","1,830.00","","0.00%"
"1994- 11- 14","1,830.00","1,830.00","1,830.00","1,830.00","","-0.11%"
"1994- 11- 11","1,832.00","1,832.00","1,832.00","1,832.00","","0.00%"
"1994- 11- 10","1,832.00","1,832.00","1,832.00","1,832.00","","0.11%"
"1994- 11- 09","1,830.00","1,830.00","1,830.00","1,830.00","","-0.27%"
"1994- 11- 08","1,835.00","1,835.00","1,835.00","1,835.00","","-0.33%"
"1994- 11- 07","1,841.00","1,841.00","1,841.00","1,841.00","","-0.38%"
"1994- 11- 04","1,848.00","1,848.00","1,848.00","1,848.00","","-0.22%"
"1994- 11- 03","1,852.00","1,852.00","1,852.00","1,852.00","","-0.32%"
"1994- 11- 02","1,858.00","1,858.00","1,858.00","1,858.00","","-0.27%"
"1994- 11- 01","1,863.00","1,863.00","1,863.00","1,863.00","","-0.37%"
"1994- 10- 31","1,870.00","1,870.00","1,870.00","1,870.00","","-0.05%"
"1994- 10- 28","1,871.00","1,871.00","1,871.00","1,871.00","","-0.16%"
"1994- 10- 27","1,874.00","1,874.00","1,874.00","1,874.00","","0.05%"
"1994- 10- 26","1,873.00","1,873.00","1,873.00","1,873.00","","0.11%"
"1994- 10- 25","1,871.00","1,871.00","1,871.00","1,871.00","","0.27%"
"1994- 10- 24","1,866.00","1,866.00","1,866.00","1,866.00","","0.59%"
"1994- 10- 21","1,855.00","1,855.00","1,855.00","1,855.00","","0.22%"
"1994- 10- 20","1,851.00","1,851.00","1,851.00","1,851.00","","0.22%"
"1994- 10- 19","1,847.00","1,847.00","1,847.00","1,847.00","","0.11%"
"1994- 10- 18","1,845.00","1,845.00","1,845.00","1,845.00","","0.38%"
"1994- 10- 17","1,838.00","1,838.00","1,838.00","1,838.00","","0.60%"
"1994- 10- 14","1,827.00","1,827.00","1,827.00","1,827.00","","1.11%"
"1994- 10- 13","1,807.00","1,807.00","1,807.00","1,807.00","","0.50%"
"1994- 10- 12","1,798.00","1,798.00","1,798.00","1,798.00","","0.56%"
"1994- 10- 11","1,788.00","1,788.00","1,788.00","1,788.00","","0.90%"
"1994- 10- 10","1,772.00","1,772.00","1,772.00","1,772.00","","1.43%"
"1994- 10- 07","1,747.00","1,747.00","1,747.00","1,747.00","","1.39%"
"1994- 10- 06","1,723.00","1,723.00","1,723.00","1,723.00","","1.77%"
"1994- 10- 05","1,693.00","1,693.00","1,693.00","1,693.00","","0.95%"
"1994- 10- 04","1,677.00","1,677.00","1,677.00","1,677.00","","0.48%"
"1994- 10- 03","1,669.00","1,669.00","1,669.00","1,669.00","","0.79%"
"1994- 09- 30","1,656.00","1,656.00","1,656.00","1,656.00","","0.98%"
"1994- 09- 29","1,640.00","1,640.00","1,640.00","1,640.00","","0.86%"
"1994- 09- 28","1,626.00","1,626.00","1,626.00","1,626.00","","0.62%"
"1994- 09- 27","1,616.00","1,616.00","1,616.00","1,616.00","","0.69%"
"1994- 09- 26","1,605.00","1,605.00","1,605.00","1,605.00","","0.31%"
"1994- 09- 23","1,600.00","1,600.00","1,600.00","1,600.00","","1.01%"
"1994- 09- 22","1,584.00","1,584.00","1,584.00","1,584.00","","1.02%"
"1994- 09- 21","1,568.00","1,568.00","1,568.00","1,568.00","","0.71%"
"1994- 09- 20","1,557.00","1,557.00","1,557.00","1,557.00","","0.58%"
"1994- 09- 19","1,548.00","1,548.00","1,548.00","1,548.00","","0.72%"
"1994- 09- 16","1,537.00","1,537.00","1,537.00","1,537.00","","0.65%"
"1994- 09- 15","1,527.00","1,527.00","1,527.00","1,527.00","","0.59%"
"1994- 09- 14","1,518.00","1,518.00","1,518.00","1,518.00","","0.80%"
"1994- 09- 13","1,506.00","1,506.00","1,506.00","1,506.00","","0.74%"
"1994- 09- 12","1,495.00","1,495.00","1,495.00","1,495.00","","0.61%"
"1994- 09- 09","1,486.00","1,486.00","1,486.00","1,486.00","","1.99%"
"1994- 09- 08","1,457.00","1,457.00","1,457.00","1,457.00","","-0.95%"
"1994- 09- 07","1,471.00","1,471.00","1,471.00","1,471.00","","0.82%"
"1994- 09- 06","1,459.00","1,459.00","1,459.00","1,459.00","","0.62%"
"1994- 09- 05","1,450.00","1,450.00","1,450.00","1,450.00","","0.55%"
"1994- 09- 02","1,442.00","1,442.00","1,442.00","1,442.00","","0.49%"
"1994- 09- 01","1,435.00","1,435.00","1,435.00","1,435.00","","-0.07%"
"1994- 08- 31","1,436.00","1,436.00","1,436.00","1,436.00","","-0.69%"
"1994- 08- 30","1,446.00","1,446.00","1,446.00","1,446.00","","-0.69%"
"1994- 08- 26","1,456.00","1,456.00","1,456.00","1,456.00","","-1.15%"
"1994- 08- 25","1,473.00","1,473.00","1,473.00","1,473.00","","-1.41%"
"1994- 08- 24","1,494.00","1,494.00","1,494.00","1,494.00","","-0.60%"
"1994- 08- 23","1,503.00","1,503.00","1,503.00","1,503.00","","-0.20%"
"1994- 08- 22","1,506.00","1,506.00","1,506.00","1,506.00","","-0.26%"
"1994- 08- 19","1,510.00","1,510.00","1,510.00","1,510.00","","0.07%"
"1994- 08- 18","1,509.00","1,509.00","1,509.00","1,509.00","","0.13%"
"1994- 08- 17","1,507.00","1,507.00","1,507.00","1,507.00","","0.13%"
"1994- 08- 16","1,505.00","1,505.00","1,505.00","1,505.00","","0.27%"
"1994- 08- 15","1,501.00","1,501.00","1,501.00","1,501.00","","0.13%"
"1994- 08- 12","1,499.00","1,499.00","1,499.00","1,499.00","","0.20%"
"1994- 08- 11","1,496.00","1,496.00","1,496.00","1,496.00","","0.27%"
"1994- 08- 10","1,492.00","1,492.00","1,492.00","1,492.00","","0.61%"
"1994- 08- 09","1,483.00","1,483.00","1,483.00","1,483.00","","0.54%"
"1994- 08- 08","1,475.00","1,475.00","1,475.00","1,475.00","","0.07%"
"1994- 08- 05","1,474.00","1,474.00","1,474.00","1,474.00","","0.48%"
"1994- 08- 04","1,467.00","1,467.00","1,467.00","1,467.00","","0.34%"
"1994- 08- 03","1,462.00","1,462.00","1,462.00","1,462.00","","0.90%"
"1994- 08- 02","1,449.00","1,449.00","1,449.00","1,449.00","","0.42%"
"1994- 08- 01","1,443.00","1,443.00","1,443.00","1,443.00","","0.21%"
"1994- 07- 29","1,440.00","1,440.00","1,440.00","1,440.00","","0.00%"
"1994- 07- 28","1,440.00","1,440.00","1,440.00","1,440.00","","0.00%"
"1994- 07- 27","1,440.00","1,440.00","1,440.00","1,440.00","","0.00%"
"1994- 07- 26","1,440.00","1,440.00","1,440.00","1,440.00","","0.21%"
"1994- 07- 25","1,437.00","1,437.00","1,437.00","1,437.00","","0.07%"
"1994- 07- 22","1,436.00","1,436.00","1,436.00","1,436.00","","0.21%"
"1994- 07- 21","1,433.00","1,433.00","1,433.00","1,433.00","","0.28%"
"1994- 07- 20","1,429.00","1,429.00","1,429.00","1,429.00","","0.49%"
"1994- 07- 19","1,422.00","1,422.00","1,422.00","1,422.00","","0.42%"
"1994- 07- 18","1,416.00","1,416.00","1,416.00","1,416.00","","0.28%"
"1994- 07- 15","1,412.00","1,412.00","1,412.00","1,412.00","","0.50%"
"1994- 07- 14","1,405.00","1,405.00","1,405.00","1,405.00","","0.21%"
"1994- 07- 13","1,402.00","1,402.00","1,402.00","1,402.00","","0.29%"
"1994- 07- 12","1,398.00","1,398.00","1,398.00","1,398.00","","1.30%"
"1994- 07- 11","1,380.00","1,380.00","1,380.00","1,380.00","","1.32%"
"1994- 07- 08","1,362.00","1,362.00","1,362.00","1,362.00","","0.29%"
"1994- 07- 07","1,358.00","1,358.00","1,358.00","1,358.00","","0.22%"
"1994- 07- 06","1,355.00","1,355.00","1,355.00","1,355.00","","0.22%"
"1994- 07- 05","1,352.00","1,352.00","1,352.00","1,352.00","","0.15%"
"1994- 07- 04","1,350.00","1,350.00","1,350.00","1,350.00","","0.90%"
"1994- 07- 01","1,338.00","1,338.00","1,338.00","1,338.00","","0.30%"
"1994- 06- 30","1,334.00","1,334.00","1,334.00","1,334.00","","0.53%"
"1994- 06- 29","1,327.00","1,327.00","1,327.00","1,327.00","","0.15%"
"1994- 06- 28","1,325.00","1,325.00","1,325.00","1,325.00","","0.00%"
"1994- 06- 27","1,325.00","1,325.00","1,325.00","1,325.00","","0.30%"
"1994- 06- 24","1,321.00","1,321.00","1,321.00","1,321.00","","0.38%"
"1994- 06- 23","1,316.00","1,316.00","1,316.00","1,316.00","","0.23%"
"1994- 06- 22","1,313.00","1,313.00","1,313.00","1,313.00","","0.08%"
"1994- 06- 21","1,312.00","1,312.00","1,312.00","1,312.00","","0.08%"
"1994- 06- 20","1,311.00","1,311.00","1,311.00","1,311.00","","0.00%"
"1994- 06- 17","1,311.00","1,311.00","1,311.00","1,311.00","","-0.30%"
"1994- 06- 16","1,315.00","1,315.00","1,315.00","1,315.00","","-0.45%"
"1994- 06- 15","1,321.00","1,321.00","1,321.00","1,321.00","","-0.60%"
"1994- 06- 14","1,329.00","1,329.00","1,329.00","1,329.00","","-0.52%"
"1994- 06- 13","1,336.00","1,336.00","1,336.00","1,336.00","","-0.60%"
"1994- 06- 10","1,344.00","1,344.00","1,344.00","1,344.00","","-0.96%"
"1994- 06- 09","1,357.00","1,357.00","1,357.00","1,357.00","","-0.80%"
"1994- 06- 08","1,368.00","1,368.00","1,368.00","1,368.00","","-0.73%"
"1994- 06- 07","1,378.00","1,378.00","1,378.00","1,378.00","","-1.01%"
"1994- 06- 06","1,392.00","1,392.00","1,392.00","1,392.00","","-1.07%"
"1994- 06- 03","1,407.00","1,407.00","1,407.00","1,407.00","","-0.92%"
"1994- 06- 02","1,420.00","1,420.00","1,420.00","1,420.00","","-1.18%"
"1994- 06- 01","1,437.00","1,437.00","1,437.00","1,437.00","","-1.24%"
"1994- 05- 31","1,455.00","1,455.00","1,455.00","1,455.00","","-0.48%"
"1994- 05- 27","1,462.00","1,462.00","1,462.00","1,462.00","","-0.88%"
"1994- 05- 26","1,475.00","1,475.00","1,475.00","1,475.00","","-1.40%"
"1994- 05- 25","1,496.00","1,496.00","1,496.00","1,496.00","","-0.20%"
"1994- 05- 24","1,499.00","1,499.00","1,499.00","1,499.00","","-0.07%"
"1994- 05- 23","1,500.00","1,500.00","1,500.00","1,500.00","","-0.07%"
"1994- 05- 20","1,501.00","1,501.00","1,501.00","1,501.00","","0.00%"
"1994- 05- 19","1,501.00","1,501.00","1,501.00","1,501.00","","0.07%"
