,Dow Jones,S&P500,S&P500_return,GDP,CPI,Inflation,BDI,BDI_return,BDI_vol,30_yield,3m_yield,7_yield,cond_vol
1995-02-23,3953.54,481.9700012207031,0.0037860830779095967,7552.947622222222,87.01428571428572,3.512521942857143,2027.0,0.017417708307456488,0.00804361813105893,759.0,586.0,741.0,0.0292522903490887
1995-02-24,4011.74,488.1099853515625,0.0024614516806617547,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0,0.0277737580055505
1995-02-27,4011.74,488.1099853515625,-0.008848497663381631,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0,0.0277737580055505
1995-02-28,4011.74,488.1099853515625,0.0073723913920274095,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0,0.0277737580055505
1995-03-01,4011.74,488.1099853515625,-0.003576466725738061,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0,0.0277737580055505
1995-03-02,4011.74,488.1099853515625,-0.0010712809576956255,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0,0.0277737580055505
1995-03-03,3989.61,485.4200134277344,0.000597616914289365,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0,0.0267591090318154
1995-03-06,3989.61,485.4200134277344,0.00043250389659003013,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0,0.0267591090318154
1995-03-07,3989.61,485.4200134277344,-0.007253991541450465,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0,0.0267591090318154
1995-03-08,3989.61,485.4200134277344,0.0021134614520621603,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0,0.0267591090318154
1995-03-09,3989.61,485.4200134277344,4.13722721637496e-05,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0,0.0267591090318154
1995-03-10,4035.6,489.57000732421875,0.013179600454892925,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0,0.0265221571071335
1995-03-13,4035.6,489.57000732421875,0.0009799320339551447,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0,0.0265221571071335
1995-03-14,4035.6,489.57000732421875,0.005778653328699361,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0,0.0265221571071335
1995-03-15,4035.6,489.57000732421875,-0.0020512609030376907,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0,0.0265221571071335
1995-03-16,4035.6,489.57000732421875,0.007150915721043568,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0,0.0265221571071335
1995-03-17,4073.65,495.5199890136719,0.00022198410145429198,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0,0.0262332272173283
1995-03-20,4073.65,495.5199890136719,0.0012504804333551918,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0,0.0262332272173283
1995-03-21,4073.65,495.5199890136719,-0.0021589929805598154,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0,0.0262332272173283
1995-03-22,4073.65,495.5199890136719,0.0012112283026877511,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0,0.0262332272173283
1995-03-23,4073.65,495.5199890136719,0.0005647299963695358,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0,0.0262332272173283
1995-03-24,4138.66,500.9700012207031,0.010071081683696038,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0,0.025560401242808
1995-03-27,4138.66,500.9700012207031,0.004441508155906721,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0,0.025560401242808
1995-03-28,4138.66,500.9700012207031,0.0013900939289624896,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0,0.025560401242808
1995-03-29,4138.66,500.9700012207031,-0.0015491230438164773,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0,0.025560401242808
1995-03-30,4138.66,500.9700012207031,-0.0017904273980610605,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0,0.025560401242808
1995-03-31,4157.69,500.7099914550781,-0.0030111990221263446,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0,0.0277809450646847
1995-04-03,4157.69,500.7099914550781,0.002274208311845909,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0,0.0277809450646847
1995-04-04,4157.69,500.7099914550781,0.006732262155247922,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0,0.0277809450646847
1995-04-05,4157.69,500.7099914550781,0.0006529755391553533,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0,0.0277809450646847
1995-04-06,4157.69,500.7099914550781,0.0010082129082646112,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0,0.0277809450646847
1995-04-07,4192.62,506.4200134277344,0.0006716580113611459,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0,0.0280735991043468
1995-04-10,4192.62,506.4200134277344,0.0011643554878856908,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0,0.0280735991043468
1995-04-11,4192.62,506.4200134277344,-0.0029233650578946065,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0,0.0280735991043468
1995-04-12,4192.62,506.4200134277344,0.003238898118648522,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0,0.0280735991043468
1995-04-13,4192.62,506.4200134277344,0.004053522884241118,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0,0.0280735991043468
1995-04-14,4208.18,509.2300109863281,0.004053522884241118,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0,0.0274583608194099
1995-04-17,4208.18,509.2300109863281,-0.0061062395354092545,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0,0.0274583608194099
1995-04-18,4208.18,509.2300109863281,-0.0015027383265400172,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0,0.0274583608194099
1995-04-19,4208.18,509.2300109863281,-0.0008907971283552517,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0,0.0274583608194099
1995-04-20,4208.18,509.2300109863281,0.0007325113108839261,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0,0.0274583608194099
1995-04-21,4270.08,508.489990234375,0.006312991617382862,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0,0.0262446844081974
1995-04-24,4270.08,508.489990234375,0.008615895381055281,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0,0.0262446844081974
1995-04-25,4270.08,508.489990234375,-0.0015415549936695341,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0,0.0262446844081974
1995-04-26,4270.08,508.489990234375,0.0010929342330970033,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0,0.0262446844081974
1995-04-27,4270.08,508.489990234375,0.0017345668147187264,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0,0.0262446844081974
1995-04-28,4321.27,514.7100219726562,0.0022563061109190613,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0,0.0296501412711164
1995-05-01,4321.27,514.7100219726562,-0.0008746848243229104,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0,0.0296501412711164
1995-05-02,4321.27,514.7100219726562,0.001165997467270953,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0,0.0296501412711164
1995-05-03,4321.27,514.7100219726562,0.010856434603801424,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0,0.0296501412711164
1995-05-04,4321.27,514.7100219726562,0.00011526687489611044,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0,0.0296501412711164
1995-05-05,4343.4,520.1199951171875,-0.0008071472792180167,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0,0.0280041174483184
1995-05-08,4343.4,520.1199951171875,0.00735584266993704,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0,0.0280041174483184
1995-05-09,4343.4,520.1199951171875,-0.0007637552047678811,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0,0.0280041174483184
1995-05-10,4343.4,520.1199951171875,0.001526811133336428,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0,0.0280041174483184
1995-05-11,4343.4,520.1199951171875,1.9089309568178535e-05,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0,0.0280041174483184
1995-05-12,4430.55,525.5499877929688,0.002247777338872781,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0,0.0267179413417174
1995-05-15,4430.55,525.5499877929688,0.004158409636381634,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0,0.0267179413417174
1995-05-16,4430.55,525.5499877929688,0.0008523524047944421,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0,0.0267179413417174
1995-05-17,4430.55,525.5499877929688,-0.0021226911422093414,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0,0.0267179413417174
1995-05-18,4430.55,525.5499877929688,-0.014312555140919957,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0,0.0267179413417174
1995-05-19,4341.33,519.1900024414062,-0.0007509162941381548,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0,0.0282702981174292
1995-05-22,4341.33,519.1900024414062,0.008553659335900405,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0,0.0282702981174292
1995-05-23,4341.33,519.1900024414062,0.009389566058753247,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0,0.0282702981174292
1995-05-24,4341.33,519.1900024414062,3.7757275568779355e-05,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0,0.0282702981174292
1995-05-25,4341.33,519.1900024414062,-3.775727556878711e-05,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0,0.0282702981174292
1995-05-26,4368.99,523.6500244140625,-0.00938956605875323,7642.722714285715,88.76451612903226,3.1363013838709675,2055.0,-0.035376537963144467,0.00074826360637504,675.0,584.0,628.0,0.027257608087432
1995-05-30,4368.99,523.6500244140625,-0.00013369999245338638,7642.722714285715,88.76451612903226,3.1363013838709675,2055.0,-0.035376537963144467,0.00074826360637504,675.0,584.0,628.0,0.027257608087432
1995-05-31,4368.99,523.6500244140625,0.018581788668994962,7642.722714285715,88.76451612903226,3.1363013838709675,2055.0,-0.035376537963144467,0.00074826360637504,675.0,584.0,628.0,0.027257608087432
1995-06-01,4368.99,523.6500244140625,0.00016865059995034446,7642.722714285715,88.76451612903226,3.1363013838709675,2055.0,-0.035376537963144467,0.00074826360637504,675.0,584.0,628.0,0.027257608087432
1995-06-02,4444.39,532.510009765625,-0.0018386130296781486,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0,0.0298900095474582
1995-06-05,4444.39,532.510009765625,0.0057858731455444935,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0,0.0298900095474582
1995-06-06,4444.39,532.510009765625,-9.333481718539048e-05,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0,0.0298900095474582
1995-06-07,4444.39,532.510009765625,-0.004528927392920276,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0,0.0298900095474582
1995-06-08,4444.39,532.510009765625,-0.0014641841245788953,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0,0.0298900095474582
1995-06-09,4423.98,527.9400024414062,-0.008318476389765487,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0,0.0303898742032654
1995-06-12,4423.98,527.9400024414062,0.005553370689736677,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0,0.0303898742032654
1995-06-13,4423.98,527.9400024414062,0.00969140133039877,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0,0.0303898742032654
1995-06-14,4423.98,527.9400024414062,0.0007831703798066422,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0,0.0303898742032654
1995-06-15,4423.98,527.9400024414062,0.0012109362311280118,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0,0.0303898742032654
1995-06-16,4510.79,539.8300170898438,0.005032782695747924,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0,0.028704059341759
1995-06-19,4510.79,539.8300170898438,0.009935022364522771,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0,0.028704059341759
1995-06-20,4510.79,539.8300170898438,-0.0004402682975606178,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0,0.028704059341759
1995-06-21,4510.79,539.8300170898438,-0.0018366153338372669,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0,0.028704059341759
1995-06-22,4510.79,539.8300170898438,0.012949410547118657,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0,0.028704059341759
1995-06-23,4585.84,549.7100219726562,-0.0024709497035311986,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0,0.0275323447929445
1995-06-26,4585.84,549.7100219726562,-0.010202708544586879,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0,0.0275323447929445
1995-06-27,4585.84,549.7100219726562,-0.0031291665403031656,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0,0.0275323447929445
1995-06-28,4585.84,549.7100219726562,0.00423119187823367,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0,0.0275323447929445
1995-06-29,4585.84,549.7100219726562,-0.0015799844750166044,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0,0.0275323447929445
1995-06-30,4556.09,544.75,0.001616735092946447,7682.002714285714,89.28666666666666,3.250120566666667,1937.0,-0.021451282195569826,0.007351006588395084,663.0,560.0,612.0,0.0368561425111166
1995-07-03,4556.09,544.75,0.004286397971731447,7682.002714285714,89.28666666666666,3.250120566666667,1937.0,-0.021451282195569826,0.007351006588395084,663.0,560.0,612.0,0.0368561425111166
1995-07-05,4556.09,544.75,0.0003106554682414516,7682.002714285714,89.28666666666666,3.250120566666667,1937.0,-0.021451282195569826,0.007351006588395084,663.0,560.0,612.0,0.0368561425111166
1995-07-06,4556.09,544.75,0.012222591150352135,7682.002714285714,89.28666666666666,3.250120566666667,1937.0,-0.021451282195569826,0.007351006588395084,663.0,560.0,612.0,0.0368561425111166
1995-07-07,4702.73,556.3699951171875,0.004286913359834591,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0,0.0344071411802412
1995-07-10,4702.73,556.3699951171875,0.0014727674741115873,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0,0.0344071411802412
1995-07-11,4702.73,556.3699951171875,-0.004334607676688425,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0,0.0344071411802412
1995-07-12,4702.73,556.3699951171875,0.010953142409540047,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0,0.0344071411802412
1995-07-13,4702.73,556.3699951171875,0.00019607154084404425,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0,0.0344071411802412
1995-07-14,4708.82,559.8900146484375,-0.0019805434964855627,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0,0.0340762542154344
1995-07-17,4708.82,559.8900146484375,0.005041754636489267,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0,0.0340762542154344
1995-07-18,4708.82,559.8900146484375,-0.00759908178504175,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0,0.0340762542154344
1995-07-19,4708.82,559.8900146484375,-0.013484559472374447,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0,0.0340762542154344
1995-07-20,4708.82,559.8900146484375,0.004635501826791691,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0,0.0340762542154344
1995-07-21,4641.55,553.6199951171875,0.00014454476665342749,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0,0.0316979924531523
1995-07-24,4641.55,553.6199951171875,0.005422233083177079,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0,0.0316979924531523
1995-07-25,4641.55,553.6199951171875,0.007998344163947383,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0,0.0316979924531523
1995-07-26,4641.55,553.6199951171875,0.0009085334920886671,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0,0.0316979924531523
1995-07-27,4641.55,553.6199951171875,0.006407351317851802,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0,0.0316979924531523
1995-07-28,4715.51,562.9299926757812,-0.004059710582493687,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0,0.0299939556122176
1995-07-31,4715.51,562.9299926757812,-0.0015466720560586486,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0,0.0299939556122176
1995-08-01,4715.51,562.9299926757812,-0.004314855377405972,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0,0.0299939556122176
1995-08-02,4715.51,562.9299926757812,-0.0015021405021099772,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0,0.0299939556122176
1995-08-03,4715.51,562.9299926757812,-8.945960994691735e-05,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0,0.0299939556122176
1995-08-04,4683.46,558.9400024414062,0.000339991308540702,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0,0.0286214363623105
1995-08-07,4683.46,558.9400024414062,0.001948268799593499,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0,0.0286214363623105
1995-08-08,4683.46,558.9400024414062,0.0006425900105857143,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0,0.0286214363623105
1995-08-09,4683.46,558.9400024414062,-0.0012141643372664541,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0,0.0286214363623105
1995-08-10,4683.46,558.9400024414062,-0.004045996597667955,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0,0.0286214363623105
1995-08-11,4618.3,555.1099853515625,-0.00420656919395095,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0,0.0280645196486729
1995-08-14,4618.3,555.1099853515625,0.008306106836594749,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0,0.0280645196486729
1995-08-15,4618.3,555.1099853515625,-0.0020924132656920634,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0,0.0280645196486729
1995-08-16,4618.3,555.1099853515625,0.00250319905845468,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0,0.0280645196486729
1995-08-17,4618.3,555.1099853515625,-0.0016621709055448166,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0,0.0280645196486729
1995-08-18,4617.6,559.2100219726562,0.0003041251001531897,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0,0.0267384798755468
1995-08-21,4617.6,559.2100219726562,-0.0019690634183682568,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0,0.0267384798755468
1995-08-22,4617.6,559.2100219726562,0.00252325889900659,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0,0.0267384798755468
1995-08-23,4617.6,559.2100219726562,-0.004262727085868875,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0,0.0267384798755468
1995-08-24,4617.6,559.2100219726562,0.0005742101605909675,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0,0.0267384798755468
1995-08-25,4601.4,560.0999755859375,0.004724504330089422,7736.6071195652175,88.99032258064517,3.2229326967741936,2096.0,-0.012328273732995623,0.013733554548963557,672.0,550.0,630.0,0.0263350391687558
1995-08-28,4601.4,560.0999755859375,-0.0018764028689644725,7736.6071195652175,88.99032258064517,3.2229326967741936,2096.0,-0.012328273732995623,0.013733554548963557,672.0,550.0,630.0,0.0263350391687558
1995-08-29,4601.4,560.0999755859375,0.001697890971130176,7736.6071195652175,88.99032258064517,3.2229326967741936,2096.0,-0.012328273732995623,0.013733554548963557,672.0,550.0,630.0,0.0263350391687558
