,return,Inflation
2000-09-22,0.4488293264044055,1.7746603714964286
2000-09-29,0.5230958730148457,1.7496994296226422
2000-10-06,0.5947138019709928,1.7407304386930582
2000-10-13,0.6340918822844299,1.7381582281411552
2000-10-20,0.7026464381621295,1.7355860175892528
2000-10-27,0.3883326160442255,1.7330138070373498
2000-11-03,0.3042616267149042,1.7383513959396681
2000-11-10,0.06217775321848643,1.7634634834775411
2000-11-17,-0.32661774454649,1.7885755710154134
2000-11-24,-0.3890372803256223,1.8136876585532862
2000-12-01,-0.38014844092044076,1.8387997460911591
2000-12-08,-0.12583087597191295,1.6560885280286122
2000-12-15,0.027950778434929314,1.473377309966065
2000-12-22,0.5064437988849605,1.2906660919035178
2000-12-29,0.7585318197129773,1.1079548738409706
2001-01-05,0.5907084272868345,1.0252762760800538
2001-01-12,0.5671089037467935,1.0176221435453598
2001-01-19,0.546289509175681,1.0099680110106666
2001-01-26,0.2211195741779502,1.0023138784759733
2001-02-02,0.26810839016892846,0.9681913928738223
2001-02-09,0.309203005500732,0.775258788866931
2001-02-16,0.19270664232585646,0.5823261848600384
2001-02-23,-0.1039975825570745,0.3893935808531465
2001-03-02,-0.190058848030119,0.24521161573152941
2001-03-09,-0.3161752300206523,0.393533483921562
2001-03-16,-0.29207528670536237,0.5418553521115953
2001-03-23,-0.2738988272852882,0.6901772203016286
2001-03-30,-0.17431194853671086,0.838499088491662
2001-04-06,-0.09459114973219422,0.9241096813276485
2001-04-13,-0.08732869533850493,0.9846357640220176
2001-04-20,-0.10663733045271216,1.045161846716386
2001-04-27,-0.1552180208386218,1.105687929410755
2001-05-04,-0.1902233099039406,1.1444371642353546
2001-05-11,-0.1964177029414105,1.1541506019002592
2001-05-18,-0.2316106104225545,1.1638640395651647
2001-05-25,-0.24836599267645915,1.17357747723007
2001-06-01,-0.30914251359127537,1.1832909148949755
2001-06-08,-0.3814627799944301,1.1600092998585203
2001-06-15,-0.3640982011611275,1.1367276848220647
2001-06-22,-0.328747371925256,1.1134460697856103
2001-06-29,-0.27262998937690464,1.090164454749156
2001-07-06,-0.1651082100534355,1.0576232731817101
2001-07-13,-0.10239224820525356,1.0213782650018697
2001-07-20,-0.12222283152803969,0.9851332568220291
2001-07-27,-0.1381647543889339,0.9488882486421879
2001-08-03,-0.2367678478678175,0.9767906227093176
2001-08-10,-0.3149948828250625,1.1650614523938736
2001-08-17,-0.3561219169527988,1.3533322820784301
2001-08-24,-0.28789002506751044,1.541603111762986
2001-08-31,-0.2476548027487048,1.7298739414475421
2001-09-07,-0.2394824427968305,1.4971755838947434
2001-09-14,-0.12313631944837279,1.1943156951357181
2001-09-21,0.07217931133186893,0.8914558063766937
2001-09-28,1.2508616674711404,0.5885959176176694
2001-10-05,1.2899507907693706,0.41612761997585723
2001-10-12,1.2713078019720536,0.34145301567195463
2001-10-19,1.0766315806167543,0.266778411368052
2001-10-26,-0.23183296032671166,0.19210380706414942
2001-11-02,-0.2659231500523353,0.16222996236340906
2001-11-09,-0.20256248296390486,0.40116067528164134
2001-11-16,0.49699765928008943,0.6400913881998743
2001-11-23,1.2803795457509108,0.8790221011181066
2001-11-30,1.453165967260466,1.1179528140363382
2001-12-07,1.5757119469476002,1.0175884979904175
2001-12-14,1.426029585488389,0.8606750104504701
2001-12-21,0.3528250531639814,0.7037615229105236
2001-12-28,0.4624310233426061,0.5468480353705764
2002-01-04,0.5253280828648483,0.4351597228270003
2002-01-11,0.5974709091646259,0.38377164361191607
2002-01-18,0.6023290874225454,0.33238356439683253
2002-01-25,0.5802164742462013,0.2809954851817497
2002-02-01,0.3058645046140252,0.22960740596666618
2002-02-08,0.06730186988061516,0.17765658439155835
2002-02-15,0.04645134686413538,0.1257057628164498
2002-02-22,8.940976867294006e-05,0.07375494124134195
2002-03-01,0.08352583286433289,0.0218041196662334
2002-03-08,0.03697521422382631,0.2259683655531837
2002-03-15,-0.08923943843445276,0.4301326114401319
2002-03-22,-0.17157243146381315,0.6342968573270815
2002-03-29,-0.29905323899460906,0.8384611032140303
2002-04-05,-0.30079037204376957,0.9324339563129751
2002-04-12,-0.19001636056869503,0.9437632648209163
2002-04-19,0.13325058660948294,0.9550925733288568
2002-04-26,0.10030542773869629,0.966421881836798
2002-05-03,0.03913361075441031,0.946389569457151
2002-05-10,-0.01475052925553883,0.8479532048585352
2002-05-17,-0.25721744849383,0.7495168402599188
2002-05-24,-0.18348444028158645,0.651080475661303
2002-05-31,-0.09291512595615074,0.5526441110626866
2002-06-07,-0.10331049577969016,0.5405269020169188
2002-06-14,-0.17063448960815109,0.5427962188966251
2002-06-21,-0.21000285948944,0.5450655357763322
2002-06-28,-0.28662918818228067,0.5473348526560393
2002-07-05,-0.37676137993459563,0.5042709805016611
2002-07-12,-0.3415021844771785,0.4272072165717185
2002-07-19,-0.3821117819091212,0.35014345264177654
2002-07-26,-0.3138855581345447,0.27307968871183463
2002-08-02,-0.2801490372265715,0.20243499459864986
2002-08-09,-0.268315543651321,0.17030471938601094
2002-08-16,-0.23498636310697385,0.1381744441733727
2002-08-23,-0.28324695183524934,0.10604416896073378
2002-08-30,-0.2793030157219187,0.07391389374809484
2002-09-06,-0.2148502510405381,0.05533685960461619
2002-09-13,-0.23640736446973054,0.042181121888800396
2002-09-20,-0.2339367953486993,0.029025384172985298
2002-09-27,-0.24687950104384898,0.0158696464571702
2002-10-04,-0.34503074211469825,0.01220250862601682
